left_model_id,right_model_id,mean_difference,ci_low,ci_high,cohen_dz,sign_flip_p,holm_p,holm_significant,direction
moonshotai/kimi-k3,nvidia/nemotron-3.5-lightning,5.159172,2.925093,7.423146,0.17649178,9.999900001e-06,0.0032499675,true,left_higher
moonshotai/kimi-k3,mistralai/mistral-large-2512,8.909266,6.331075,11.492970,0.26445265,9.999900001e-06,0.0032499675,true,left_higher
moonshotai/kimi-k3,tencent/hy3,1.416547,-0.579756,3.399613,0.05473038,0.1654583454,1,false,left_higher
moonshotai/kimi-k3,cohere/command-a,12.203672,9.615136,14.782630,0.35675301,9.999900001e-06,0.0032499675,true,left_higher
moonshotai/kimi-k3,cohere/command-r-plus-08-2024,33.638859,30.694725,36.551336,0.85001468,9.999900001e-06,0.0032499675,true,left_higher
moonshotai/kimi-k3,meta/muse-spark-1.2,-2.066094,-4.053478,-0.105880,-0.08023304,0.0434195658,1,false,right_higher
moonshotai/kimi-k3,meta/muse-glimmer-30b,1.933359,-0.178207,4.009189,0.07128185,0.07114928851,1,false,left_higher
moonshotai/kimi-k3,anthropic/claude-fable-5,44.232016,41.530397,46.911343,0.90963332,9.999900001e-06,0.0032499675,true,left_higher
moonshotai/kimi-k3,qwen/qwen3.8-2.4t-a95b,-0.894516,-2.872174,1.092220,-0.03471885,0.377296227,1,false,right_higher
moonshotai/kimi-k3,bytedance-seed/seed-2-1-turbo,1.127109,-1.023971,3.288981,0.04017740,0.3090769092,1,false,left_higher
moonshotai/kimi-k3,thinkingmachines/inkling,5.853656,3.323343,8.415147,0.17819240,9.999900001e-06,0.0032499675,true,left_higher
qwen/qwen3.8-max,z-ai/glm-5.2,4.531937,2.073482,6.991890,0.14012121,0.0004199958,0.06509934901,false,left_higher
qwen/qwen3.8-max,deepseek/deepseek-v4-pro-0813,2.959000,0.958548,5.005924,0.11237135,0.0042899571,0.5319546805,false,left_higher
qwen/qwen3.8-max,deepseek/deepseek-v4-flash-0731,8.721047,6.159462,11.323959,0.25822947,9.999900001e-06,0.0032499675,true,left_higher
qwen/qwen3.8-max,minimax/minimax-m3,4.681141,2.491908,6.947593,0.16140508,2.99997e-05,0.005369946301,true,left_higher
qwen/qwen3.8-max,nvidia/nemotron-3.5-lightning,6.256000,3.915318,8.659550,0.20292422,9.999900001e-06,0.0032499675,true,left_higher
qwen/qwen3.8-max,mistralai/mistral-large-2512,10.006094,7.607920,12.458222,0.31704711,9.999900001e-06,0.0032499675,true,left_higher
qwen/qwen3.8-max,tencent/hy3,2.513375,0.378041,4.685859,0.08950725,0.0235597644,1,false,left_higher
qwen/qwen3.8-max,cohere/command-a,13.300500,10.765331,15.871557,0.39127367,9.999900001e-06,0.0032499675,true,left_higher
qwen/qwen3.8-max,cohere/command-r-plus-08-2024,34.735688,31.848401,37.626057,0.87916584,9.999900001e-06,0.0032499675,true,left_higher
qwen/qwen3.8-max,meta/muse-spark-1.2,-0.969266,-2.910517,0.976474,-0.03882076,0.3290667093,1,false,right_higher
qwen/qwen3.8-max,meta/muse-glimmer-30b,3.030187,0.929275,5.170818,0.11026833,0.005059949401,0.6223737763,false,left_higher
qwen/qwen3.8-max,anthropic/claude-fable-5,45.328844,42.634358,48.030364,0.94167881,9.999900001e-06,0.0032499675,true,left_higher
qwen/qwen3.8-max,qwen/qwen3.8-2.4t-a95b,0.202313,-1.810157,2.276039,0.00764687,0.8462315377,1,false,left_higher
qwen/qwen3.8-max,bytedance-seed/seed-2-1-turbo,2.223937,-0.010282,4.460034,0.07646561,0.05339946601,1,false,left_higher
qwen/qwen3.8-max,thinkingmachines/inkling,6.950484,4.393327,9.579927,0.20710017,1.99998e-05,0.0036399636,true,left_higher
z-ai/glm-5.2,deepseek/deepseek-v4-pro-0813,-1.572937,-3.941868,0.829311,-0.05070883,0.2004279957,1,false,right_higher
z-ai/glm-5.2,deepseek/deepseek-v4-flash-0731,4.189109,1.868513,6.507814,0.13821587,0.0005199948001,0.07747922521,false,left_higher
z-ai/glm-5.2,minimax/minimax-m3,0.149203,-2.288989,2.622778,0.00466621,0.9067809322,1,false,left_higher
z-ai/glm-5.2,nvidia/nemotron-3.5-lightning,1.724062,-0.821690,4.310032,0.05178003,0.1915280847,1,false,left_higher
z-ai/glm-5.2,mistralai/mistral-large-2512,5.474156,3.089011,7.864321,0.17684118,2.99997e-05,0.005369946301,true,left_higher
z-ai/glm-5.2,tencent/hy3,-2.018562,-4.236525,0.183517,-0.07080307,0.07460925391,1,false,right_higher
z-ai/glm-5.2,cohere/command-a,8.768562,6.380420,11.167405,0.27882844,9.999900001e-06,0.0032499675,true,left_higher
z-ai/glm-5.2,cohere/command-r-plus-08-2024,30.203750,27.361775,33.050893,0.78179106,9.999900001e-06,0.0032499675,true,left_higher
z-ai/glm-5.2,meta/muse-spark-1.2,-5.501203,-7.936097,-3.049397,-0.17143815,9.999900001e-06,0.0032499675,true,right_higher
z-ai/glm-5.2,meta/muse-glimmer-30b,-1.501750,-3.667563,0.693063,-0.05297348,0.1799182008,1,false,right_higher
z-ai/glm-5.2,anthropic/claude-fable-5,40.796906,38.013958,43.579722,0.81489210,9.999900001e-06,0.0032499675,true,left_higher
z-ai/glm-5.2,qwen/qwen3.8-2.4t-a95b,-4.329625,-6.786189,-1.807088,-0.13312372,0.0007899921001,0.1153388466,false,right_higher
z-ai/glm-5.2,bytedance-seed/seed-2-1-turbo,-2.308000,-4.576127,-0.002000,-0.07828739,0.0477395226,1,false,right_higher
z-ai/glm-5.2,thinkingmachines/inkling,2.418547,-0.077844,4.928139,0.07472149,0.05782942171,1,false,left_higher
deepseek/deepseek-v4-pro-0813,deepseek/deepseek-v4-flash-0731,5.762047,3.089950,8.418084,0.16575244,3.99996e-05,0.007039929601,true,left_higher
deepseek/deepseek-v4-pro-0813,minimax/minimax-m3,1.722141,-0.682614,4.124505,0.05533755,0.1608383916,1,false,left_higher
deepseek/deepseek-v4-pro-0813,nvidia/nemotron-3.5-lightning,3.297000,0.908404,5.719709,0.10607991,0.007199928001,0.8495915041,false,left_higher
deepseek/deepseek-v4-pro-0813,mistralai/mistral-large-2512,7.047094,4.494293,9.580221,0.21371275,9.999900001e-06,0.0032499675,true,left_higher
deepseek/deepseek-v4-pro-0813,tencent/hy3,-0.445625,-2.674529,1.771449,-0.01554503,0.694803052,1,false,right_higher
deepseek/deepseek-v4-pro-0813,cohere/command-a,10.341500,7.768288,12.891566,0.30772238,9.999900001e-06,0.0032499675,true,left_higher
deepseek/deepseek-v4-pro-0813,cohere/command-r-plus-08-2024,31.776688,28.797187,34.715311,0.79693792,9.999900001e-06,0.0032499675,true,left_higher
deepseek/deepseek-v4-pro-0813,meta/muse-spark-1.2,-3.928266,-5.960923,-1.930389,-0.15015570,0.000199998,0.032199678,true,right_higher
deepseek/deepseek-v4-pro-0813,meta/muse-glimmer-30b,0.071187,-2.149867,2.261909,0.00250528,0.9496105039,1,false,left_higher
deepseek/deepseek-v4-pro-0813,anthropic/claude-fable-5,42.369844,39.514686,45.181830,0.85184589,9.999900001e-06,0.0032499675,true,left_higher
deepseek/deepseek-v4-pro-0813,qwen/qwen3.8-2.4t-a95b,-2.756687,-4.860459,-0.676107,-0.10178791,0.009749902501,1,false,right_higher
deepseek/deepseek-v4-pro-0813,bytedance-seed/seed-2-1-turbo,-0.735063,-3.043923,1.542336,-0.02483873,0.530104699,1,false,right_higher
deepseek/deepseek-v4-pro-0813,thinkingmachines/inkling,3.991484,1.384073,6.595522,0.11889538,0.0023299767,0.3145468545,false,left_higher
deepseek/deepseek-v4-flash-0731,minimax/minimax-m3,-4.039906,-6.691784,-1.365823,-0.11671581,0.0034899651,0.4502054979,false,right_higher
deepseek/deepseek-v4-flash-0731,nvidia/nemotron-3.5-lightning,-2.465047,-5.212341,0.286470,-0.06942439,0.08017919821,1,false,right_higher
deepseek/deepseek-v4-flash-0731,mistralai/mistral-large-2512,1.285047,-0.956577,3.520760,0.04399753,0.2652673473,1,false,left_higher
deepseek/deepseek-v4-flash-0731,tencent/hy3,-6.207672,-8.682173,-3.754498,-0.19530096,9.999900001e-06,0.0032499675,true,right_higher
deepseek/deepseek-v4-flash-0731,cohere/command-a,4.579453,2.276555,6.922993,0.15057823,0.0001899981,0.0307796922,true,left_higher
deepseek/deepseek-v4-flash-0731,cohere/command-r-plus-08-2024,26.014641,23.284929,28.760303,0.70459816,9.999900001e-06,0.0032499675,true,left_higher
deepseek/deepseek-v4-flash-0731,meta/muse-spark-1.2,-9.690312,-12.312036,-7.072399,-0.28202906,9.999900001e-06,0.0032499675,true,right_higher
deepseek/deepseek-v4-flash-0731,meta/muse-glimmer-30b,-5.690859,-8.200554,-3.196916,-0.17569002,1.99998e-05,0.0036399636,true,right_higher
deepseek/deepseek-v4-flash-0731,anthropic/claude-fable-5,36.607797,33.773962,39.457189,0.74301225,9.999900001e-06,0.0032499675,true,left_higher
deepseek/deepseek-v4-flash-0731,qwen/qwen3.8-2.4t-a95b,-8.518734,-11.219473,-5.787216,-0.24222277,9.999900001e-06,0.0032499675,true,right_higher
deepseek/deepseek-v4-flash-0731,bytedance-seed/seed-2-1-turbo,-6.497109,-8.992964,-4.011398,-0.20100528,9.999900001e-06,0.0032499675,true,right_higher
deepseek/deepseek-v4-flash-0731,thinkingmachines/inkling,-1.770562,-4.348545,0.822934,-0.05288789,0.1804681953,1,false,right_higher
minimax/minimax-m3,nvidia/nemotron-3.5-lightning,1.574859,-0.934861,4.078522,0.04866760,0.2197778022,1,false,left_higher
minimax/minimax-m3,mistralai/mistral-large-2512,5.324953,2.874702,7.743864,0.16579182,8.999910001e-05,0.0150298497,true,left_higher
minimax/minimax-m3,tencent/hy3,-2.167766,-4.271803,-0.079899,-0.07995998,0.044499555,1,false,right_higher
minimax/minimax-m3,cohere/command-a,8.619359,5.958471,11.297548,0.24548338,9.999900001e-06,0.0032499675,true,left_higher
minimax/minimax-m3,cohere/command-r-plus-08-2024,30.054547,27.150561,32.939059,0.75994183,9.999900001e-06,0.0032499675,true,left_higher
minimax/minimax-m3,meta/muse-spark-1.2,-5.650406,-7.890565,-3.484508,-0.19646677,9.999900001e-06,0.0032499675,true,right_higher
minimax/minimax-m3,meta/muse-glimmer-30b,-1.650953,-3.843364,0.496972,-0.05869251,0.1343386566,1,false,right_higher
minimax/minimax-m3,anthropic/claude-fable-5,40.647703,37.806028,43.454295,0.79751465,9.999900001e-06,0.0032499675,true,left_higher
minimax/minimax-m3,qwen/qwen3.8-2.4t-a95b,-4.478828,-6.720954,-2.256777,-0.15446524,8.999910001e-05,0.0150298497,true,right_higher
minimax/minimax-m3,bytedance-seed/seed-2-1-turbo,-2.457203,-4.837195,-0.097592,-0.07941926,0.0445095549,1,false,right_higher
minimax/minimax-m3,thinkingmachines/inkling,2.269344,-0.390547,4.976770,0.06583612,0.09402905971,1,false,left_higher
nvidia/nemotron-3.5-lightning,mistralai/mistral-large-2512,3.750094,1.243200,6.235990,0.11558663,0.0036799632,0.4710352896,false,left_higher
nvidia/nemotron-3.5-lightning,tencent/hy3,-3.742625,-6.099080,-1.428012,-0.12422338,0.0016299837,0.2298277017,false,right_higher
nvidia/nemotron-3.5-lightning,cohere/command-a,7.044500,4.418025,9.643638,0.20587306,9.999900001e-06,0.0032499675,true,left_higher
nvidia/nemotron-3.5-lightning,cohere/command-r-plus-08-2024,28.479688,25.499546,31.415115,0.71412912,9.999900001e-06,0.0032499675,true,left_higher
nvidia/nemotron-3.5-lightning,meta/muse-spark-1.2,-7.225266,-9.647998,-4.830810,-0.23130408,9.999900001e-06,0.0032499675,true,right_higher
nvidia/nemotron-3.5-lightning,meta/muse-glimmer-30b,-3.225812,-5.484897,-0.976231,-0.11058790,0.005289947101,0.6453735463,false,right_higher
nvidia/nemotron-3.5-lightning,anthropic/claude-fable-5,39.072844,36.191300,41.925223,0.78179409,9.999900001e-06,0.0032499675,true,left_higher
nvidia/nemotron-3.5-lightning,qwen/qwen3.8-2.4t-a95b,-6.053688,-8.443862,-3.660655,-0.19489689,9.999900001e-06,0.0032499675,true,right_higher
nvidia/nemotron-3.5-lightning,bytedance-seed/seed-2-1-turbo,-4.032063,-6.405159,-1.673377,-0.13149761,0.0008899911001,0.1290487095,false,right_higher
nvidia/nemotron-3.5-lightning,thinkingmachines/inkling,0.694484,-2.011266,3.438925,0.01986642,0.6176638234,1,false,left_higher
mistralai/mistral-large-2512,tencent/hy3,-7.492719,-9.848141,-5.115302,-0.24221710,9.999900001e-06,0.0032499675,true,right_higher
mistralai/mistral-large-2512,cohere/command-a,3.294406,1.138146,5.454846,0.11441771,0.0037899621,0.4813251867,false,left_higher
mistralai/mistral-large-2512,cohere/command-r-plus-08-2024,24.729594,21.928139,27.556421,0.65962215,9.999900001e-06,0.0032499675,true,left_higher
mistralai/mistral-large-2512,meta/muse-spark-1.2,-10.975359,-13.488724,-8.451975,-0.33334586,9.999900001e-06,0.0032499675,true,right_higher
mistralai/mistral-large-2512,meta/muse-glimmer-30b,-6.975906,-9.330536,-4.655311,-0.22884145,9.999900001e-06,0.0032499675,true,right_higher
mistralai/mistral-large-2512,anthropic/claude-fable-5,35.322750,32.447304,38.175061,0.73028794,9.999900001e-06,0.0032499675,true,left_higher
mistralai/mistral-large-2512,qwen/qwen3.8-2.4t-a95b,-9.803781,-12.386638,-7.181784,-0.28860238,9.999900001e-06,0.0032499675,true,right_higher
mistralai/mistral-large-2512,bytedance-seed/seed-2-1-turbo,-7.782156,-10.092432,-5.489162,-0.25933234,9.999900001e-06,0.0032499675,true,right_higher
mistralai/mistral-large-2512,thinkingmachines/inkling,-3.055609,-5.659586,-0.430911,-0.08983271,0.0227197728,1,false,right_higher
tencent/hy3,cohere/command-a,10.787125,8.341495,13.233426,0.33450601,9.999900001e-06,0.0032499675,true,left_higher
tencent/hy3,cohere/command-r-plus-08-2024,32.222313,29.415466,35.010894,0.84993205,9.999900001e-06,0.0032499675,true,left_higher
tencent/hy3,meta/muse-spark-1.2,-3.482641,-5.641461,-1.349249,-0.12513797,0.0017199828,0.2390776092,false,right_higher
tencent/hy3,meta/muse-glimmer-30b,0.516812,-1.451334,2.485195,0.02025391,0.6085939141,1,false,left_higher
tencent/hy3,anthropic/claude-fable-5,42.815469,40.065757,45.553141,0.87025305,9.999900001e-06,0.0032499675,true,left_higher
tencent/hy3,qwen/qwen3.8-2.4t-a95b,-2.311062,-4.454998,-0.158371,-0.08296602,0.0364796352,1,false,right_higher
tencent/hy3,bytedance-seed/seed-2-1-turbo,-0.289437,-2.510752,1.935172,-0.01005551,0.7991120089,1,false,right_higher
tencent/hy3,thinkingmachines/inkling,4.437109,2.056984,6.841331,0.14432165,0.0002899971,0.046399536,true,left_higher
cohere/command-a,cohere/command-r-plus-08-2024,21.435188,18.931821,23.957429,0.62473645,9.999900001e-06,0.0032499675,true,left_higher
cohere/command-a,meta/muse-spark-1.2,-14.269766,-16.843448,-11.672782,-0.40789604,9.999900001e-06,0.0032499675,true,right_higher
cohere/command-a,meta/muse-glimmer-30b,-10.270312,-12.686191,-7.883901,-0.32122414,9.999900001e-06,0.0032499675,true,right_higher
cohere/command-a,anthropic/claude-fable-5,32.028344,29.153093,34.926954,0.62374204,9.999900001e-06,0.0032499675,true,left_higher
cohere/command-a,qwen/qwen3.8-2.4t-a95b,-13.098187,-15.720256,-10.444974,-0.37296523,9.999900001e-06,0.0032499675,true,right_higher
cohere/command-a,bytedance-seed/seed-2-1-turbo,-11.076562,-13.616387,-8.526789,-0.33111217,9.999900001e-06,0.0032499675,true,right_higher
cohere/command-a,thinkingmachines/inkling,-6.350016,-8.833674,-3.833810,-0.19299352,9.999900001e-06,0.0032499675,true,right_higher
cohere/command-r-plus-08-2024,meta/muse-spark-1.2,-35.704953,-38.551032,-32.804685,-0.90316845,9.999900001e-06,0.0032499675,true,right_higher
cohere/command-r-plus-08-2024,meta/muse-glimmer-30b,-31.705500,-34.539375,-28.854371,-0.82084768,9.999900001e-06,0.0032499675,true,right_higher
cohere/command-r-plus-08-2024,anthropic/claude-fable-5,10.593156,7.673342,13.570144,0.23060553,9.999900001e-06,0.0032499675,true,left_higher
cohere/command-r-plus-08-2024,qwen/qwen3.8-2.4t-a95b,-34.533375,-37.448477,-31.584816,-0.86988989,9.999900001e-06,0.0032499675,true,right_higher
cohere/command-r-plus-08-2024,bytedance-seed/seed-2-1-turbo,-32.511750,-35.402813,-29.583418,-0.82373756,9.999900001e-06,0.0032499675,true,right_higher
cohere/command-r-plus-08-2024,thinkingmachines/inkling,-27.785203,-30.627296,-24.909724,-0.71317502,9.999900001e-06,0.0032499675,true,right_higher
meta/muse-spark-1.2,meta/muse-glimmer-30b,3.999453,2.064507,5.976219,0.15727034,6.999930001e-05,0.0120398796,true,left_higher
meta/muse-spark-1.2,anthropic/claude-fable-5,46.298109,43.632030,48.968977,0.96253671,9.999900001e-06,0.0032499675,true,left_higher
meta/muse-spark-1.2,qwen/qwen3.8-2.4t-a95b,1.171578,-0.747232,3.146398,0.04632669,0.2427075729,1,false,left_higher
meta/muse-spark-1.2,bytedance-seed/seed-2-1-turbo,3.193203,1.193147,5.194113,0.12208289,0.0022299777,0.3032769672,false,left_higher
meta/muse-spark-1.2,thinkingmachines/inkling,7.919750,5.353434,10.548114,0.23677586,9.999900001e-06,0.0032499675,true,left_higher
meta/muse-glimmer-30b,anthropic/claude-fable-5,42.298656,39.504278,45.095631,0.85080482,9.999900001e-06,0.0032499675,true,left_higher
meta/muse-glimmer-30b,qwen/qwen3.8-2.4t-a95b,-2.827875,-5.005137,-0.634896,-0.10024759,0.0109798902,1,false,right_higher
meta/muse-glimmer-30b,bytedance-seed/seed-2-1-turbo,-0.806250,-3.035611,1.427598,-0.02789713,0.4815751842,1,false,right_higher
meta/muse-glimmer-30b,thinkingmachines/inkling,3.920297,1.514488,6.384078,0.12486774,0.001699983,0.23799762,false,left_higher
anthropic/claude-fable-5,qwen/qwen3.8-2.4t-a95b,-45.126531,-47.732489,-42.510602,-0.94319798,9.999900001e-06,0.0032499675,true,right_higher
anthropic/claude-fable-5,bytedance-seed/seed-2-1-turbo,-43.104906,-45.775736,-40.431225,-0.88608717,9.999900001e-06,0.0032499675,true,right_higher
anthropic/claude-fable-5,thinkingmachines/inkling,-38.378359,-41.234534,-35.531311,-0.75968896,9.999900001e-06,0.0032499675,true,right_higher
qwen/qwen3.8-2.4t-a95b,bytedance-seed/seed-2-1-turbo,2.021625,-0.262677,4.295972,0.06824739,0.08384916151,1,false,left_higher
qwen/qwen3.8-2.4t-a95b,thinkingmachines/inkling,6.748172,4.092194,9.424271,0.19702367,9.999900001e-06,0.0032499675,true,left_higher
bytedance-seed/seed-2-1-turbo,thinkingmachines/inkling,4.726547,2.113788,7.338818,0.14100247,0.0004199958,0.06509934901,false,left_higher
