checkpoint,repo_id,revision,release_panel,task_id,family,rank_spearman,pearson,optimum_set_agreement,original_optimum_count,alternative_optimum_count,original_chance_score,alternative_chance_score
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-pairing-010,pairing,0.3733424470266576,0.3812469099092809,False,1,1,54.622678571428565,44.088035714285716
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-pairing-130,pairing,0.8390580676031306,0.8632000992553585,False,1,1,44.30696428571429,46.07196428571429
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-pairing-138,pairing,0.940446692664526,0.9409316000927044,True,1,1,47.26232142857143,48.55375
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-pairing-035,pairing,0.7119738889263876,0.7257204602312091,False,1,1,53.92214285714285,50.441607142857144
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-pairing-075,pairing,0.8043541415074179,0.8345029004915082,True,1,1,43.87107142857143,36.705714285714286
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-pairing-054,pairing,0.650363990567005,0.6515814984451836,False,1,1,42.22,51.792857142857144
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-pairing-126,pairing,0.9071086807928913,0.9020492375846846,True,1,1,39.30267857142857,39.98553571428572
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-pairing-016,pairing,0.7546138072453862,0.7762824217901118,False,1,1,43.465892857142855,50.332142857142856
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-102,constraint,0.998653500897666,0.9128465251464482,False,1,1,3.9848214285714283,4.255
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-146,constraint,0.6467684021543985,0.44432611180863,False,1,1,2.9941071428571426,3.288928571428572
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-119,constraint,0.9999999999999999,0.8516986165517045,True,1,1,2.0864285714285713,3.6725
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-096,constraint,0.998653500897666,0.703674844541136,False,1,1,2.9707142857142856,4.0303571428571425
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-076,constraint,0.998653500897666,0.5170016861393458,False,1,1,2.7532142857142854,3.112142857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-024,constraint,0.9999999999999999,0.967772485616458,True,1,1,3.8080357142857144,3.6207142857142856
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-158,constraint,0.6602333931777377,0.8541025602136588,True,1,1,3.145,3.4555357142857144
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-054,constraint,0.6602333931777377,0.784970567006622,True,1,1,5.091428571428572,4.094285714285714
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-072,constraint,0.6728007181328545,0.8981891314936749,True,1,1,3.5432142857142854,3.6892857142857145
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-074,constraint,0.6602333931777377,0.8873368492884837,True,1,1,3.7471428571428573,2.9396428571428572
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-083,constraint,0.9999999999999999,0.9811304902005106,True,1,1,3.3655357142857145,4.015
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-036,constraint,0.9999999999999999,0.9713872664600671,True,1,1,3.524642857142857,2.8073214285714285
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-017,constraint,0.9982046678635548,0.9004133647608261,False,1,1,4.285357142857142,4.739285714285715
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-040,constraint,0.6481149012567324,0.7254409661702855,True,1,1,4.248392857142857,3.0658928571428574
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-126,constraint,0.6602333931777377,0.8305077516237336,True,1,1,2.0533928571428572,3.3292857142857146
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-148,constraint,0.6463195691202871,0.4218233534699531,False,1,1,4.181964285714286,4.119821428571428
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-065,constraint,0.998653500897666,0.6674380067658227,False,1,1,2.4126785714285712,4.429642857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-075,constraint,0.6602333931777377,0.774238485325622,True,1,1,4.682678571428571,2.441607142857143
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-123,constraint,0.9995511669658885,0.9450156816429433,True,1,1,4.210178571428572,3.6796428571428574
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-090,constraint,0.6602333931777377,0.7854910815940408,True,1,1,3.8066071428571426,3.2521428571428572
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-015,constraint,0.9999999999999999,0.9956560799846073,True,1,1,3.1730357142857146,2.8751785714285716
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-043,constraint,0.9995511669658885,0.7884800355471014,False,1,1,3.0658928571428574,3.7125
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-136,constraint,0.9995511669658885,0.9744397478618778,True,1,1,2.68125,2.7391071428571427
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-106,constraint,0.9995511669658885,0.9292318682374707,False,1,1,2.719821428571428,3.7533928571428574
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-059,constraint,0.9995511669658885,0.9915169618209329,False,1,1,3.7896428571428573,4.19625
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-140,constraint,0.6728007181328545,0.8692286968503735,True,1,1,3.9744642857142853,3.9255357142857146
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-079,constraint,0.6593357271095152,0.6197336428824612,False,1,1,3.6182142857142856,4.00375
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-134,constraint,0.6593357271095152,0.5473289725601402,False,1,1,4.145357142857143,2.674642857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-095,constraint,0.9982046678635548,0.6083933086048969,False,1,1,3.725,3.6448214285714284
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-121,constraint,0.6593357271095152,0.5834628847017433,False,1,1,3.4567857142857146,2.29625
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-098,constraint,0.9982046678635548,0.9461348029989912,False,1,1,4.2248214285714285,4.904642857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-041,constraint,0.6481149012567324,0.6434670042154904,True,1,1,4.778035714285714,1.9417857142857142
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-027,constraint,0.6602333931777377,0.8279720237149172,True,1,1,1.9941071428571429,3.7260714285714283
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-124,constraint,0.6481149012567324,0.9895343072323692,True,1,1,2.0,1.99375
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-139,constraint,0.9995511669658885,0.9540059927939458,True,1,1,2.1333928571428573,2.8926785714285717
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-071,constraint,0.9999999999999999,0.974257645792242,True,1,1,4.437678571428572,3.6673214285714284
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-052,constraint,0.6593357271095152,0.7328432116075276,False,1,1,3.9507142857142856,3.677678571428572
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-082,constraint,0.6728007181328545,0.9546057053522103,True,1,1,2.40875,3.015357142857143
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-142,constraint,0.6350987432675045,0.4937417614191724,False,1,1,2.7239285714285715,3.3103571428571428
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-050,constraint,0.9995511669658885,0.9445810853302248,True,1,1,2.8567857142857145,3.0755357142857145
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-097,constraint,0.9999999999999999,0.9090650782666551,True,1,1,3.5591071428571426,2.32375
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-068,constraint,0.6602333931777377,0.9183082059230283,True,1,1,2.549107142857143,2.531964285714286
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-132,constraint,0.6602333931777377,0.8678407020977645,True,1,1,3.4180357142857143,2.9151785714285716
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-154,constraint,0.6602333931777377,0.7648665850328585,True,1,1,3.6726785714285715,4.1433928571428575
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-018,constraint,0.998653500897666,0.7727942983765931,False,1,1,3.7676785714285717,3.4548214285714285
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-060,constraint,0.6481149012567324,0.7007858770489798,True,1,1,3.6673214285714284,2.9325
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-033,constraint,0.9995511669658885,0.7522279603281415,False,1,1,3.1694642857142856,2.646607142857143
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-044,constraint,0.9999999999999999,0.8392059016864849,True,1,1,3.8217857142857143,2.0628571428571427
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-133,constraint,0.6723518850987432,0.6385371522686608,False,1,1,2.421607142857143,3.759821428571428
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-003,constraint,0.9982046678635548,0.567652726767629,False,1,1,2.9603571428571427,3.09
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-125,constraint,0.9995511669658885,0.9443976666933824,True,1,1,2.474464285714286,2.8544642857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-061,constraint,0.9995511669658885,0.9970238463467798,False,1,1,3.7344642857142856,3.715178571428572
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-116,constraint,0.9999999999999999,0.8772448090202143,True,1,1,4.1207142857142856,2.436607142857143
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-051,constraint,0.6481149012567324,0.6593057915517688,True,1,1,3.5291071428571428,3.1851785714285716
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-008,constraint,0.6593357271095152,0.5208490442610773,False,1,1,4.394642857142857,3.657142857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-112,constraint,0.9999999999999999,0.9750138109771331,True,1,1,3.2951785714285715,2.6675
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-049,constraint,0.6481149012567324,0.7323443835721659,True,1,1,2.9530357142857144,3.3232142857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-104,constraint,0.6728007181328545,0.8687054208047565,True,1,1,3.859642857142857,2.6132142857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-138,constraint,0.6350987432675045,0.4943655837697383,False,1,1,3.6167857142857143,3.279821428571428
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-006,constraint,0.6350987432675045,0.577159819168138,False,1,1,4.180357142857143,3.4155357142857143
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-110,constraint,0.9999999999999999,0.9291795177403172,True,1,1,3.03375,4.169821428571428
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-088,constraint,0.6728007181328545,0.9655856113894242,True,1,1,2.8480357142857144,2.8810714285714285
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-105,constraint,0.9999999999999999,0.9957840761496219,True,1,1,3.510178571428572,3.5116071428571427
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-037,constraint,0.9999999999999999,0.9954019015621184,True,1,1,3.6848214285714285,3.3967857142857145
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-118,constraint,0.9999999999999999,0.9219639185400378,True,1,1,3.2626785714285718,2.9741071428571426
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-035,constraint,0.9999999999999999,0.9147454825115973,True,1,1,2.8025,3.1796428571428574
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-093,constraint,0.9999999999999999,0.9192976663042369,True,1,1,3.8198214285714283,2.6469642857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-077,constraint,0.6350987432675045,0.5767537320494933,False,1,1,3.8132142857142854,3.75125
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-055,constraint,0.9995511669658885,0.9652199255258602,True,1,1,3.9058928571428573,3.5939285714285716
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-127,constraint,0.9995511669658885,0.9043703384182251,True,1,1,3.506607142857143,3.9003571428571426
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-038,constraint,0.6602333931777377,0.9773229625209082,True,1,1,2.345535714285714,1.979464285714286
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-120,constraint,0.6472172351885097,0.6052697218845811,False,1,1,3.5280357142857146,3.82
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-149,constraint,0.6602333931777377,0.9237987648887608,True,1,1,2.564107142857143,3.2591071428571428
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-019,constraint,0.998653500897666,0.9303497331121544,False,1,1,3.8389285714285717,5.0789285714285715
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-047,constraint,0.9999999999999999,0.9959030645334426,True,1,1,4.25875,3.850892857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-004,constraint,0.998653500897666,0.8219958820796706,False,1,1,3.4310714285714283,3.767857142857143
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-062,constraint,0.9995511669658885,0.9394669168728506,True,1,1,2.6032142857142855,2.115
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-016,constraint,0.9999999999999999,0.9827729036601631,True,1,1,4.517857142857142,3.9603571428571427
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-020,constraint,0.9999999999999999,0.9884137264144811,True,1,1,2.144285714285714,2.388392857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-039,constraint,0.9999999999999999,0.9213072358465082,True,1,1,2.5782142857142856,3.9058928571428573
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-157,constraint,0.6467684021543985,0.6272556159995267,False,1,1,4.808928571428572,2.6525
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-114,constraint,0.9999999999999999,0.9799192150298197,True,1,1,2.7758928571428574,3.17125
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-042,constraint,0.6602333931777377,0.6614068569645729,True,1,1,2.99375,3.824821428571428
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-115,constraint,0.6472172351885097,0.16919401546874702,False,1,1,2.3266071428571427,4.329107142857143
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-150,constraint,0.9999999999999999,0.9969083603653002,True,1,1,3.2733928571428574,3.527142857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-144,constraint,0.6723518850987432,0.8340597580778428,False,1,1,2.86,3.3092857142857146
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-012,constraint,0.6472172351885097,0.63957176998645,False,1,1,3.1282142857142854,3.85
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-026,constraint,0.6602333931777377,0.8281302767378022,True,1,1,3.035892857142857,2.732142857142857
cooc,Kaikaku/epicure-cooc,03edd311adde6e39a2eb6f9f3fa78f7396be6b53,panel_2,fb-executable-rep2-constraint-073,constraint,0.9999999999999999,0.8062732706694089,True,1,1,2.1503571428571426,4.05625
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-136,substitution,0.7983595352016405,0.824573531991713,True,1,1,41.5325,46.059107142857144
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-124,substitution,0.5535979768063376,0.5730202501918348,True,1,1,47.64107142857143,39.64375
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-086,substitution,0.9204374572795626,0.92946302483615,False,1,1,44.17964285714285,47.236964285714286
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-040,substitution,0.6546138072453863,0.8013604419276339,False,1,1,44.99053571428571,47.42053571428571
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-066,substitution,0.7414217361585784,0.7666828034812938,False,1,1,46.05267857142857,56.34017857142857
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-106,substitution,0.7594244510399406,0.7976804285864557,False,1,1,34.54982142857143,43.05125
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-042,substitution,0.33369788106630216,0.3539858288480304,False,1,1,50.01392857142857,50.099464285714284
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-049,substitution,0.7138072453861928,0.7288565230502552,False,1,1,43.3725,47.43142857142857
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-143,substitution,0.9516746411483255,0.9591280257124082,True,1,1,45.49196428571428,43.400357142857146
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-101,substitution,0.721645961246192,0.6738898126813812,False,1,1,40.41303571428571,43.17160714285715
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-099,substitution,0.5224196855775803,0.5711771565657352,False,1,1,46.754285714285714,42.07803571428572
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-075,substitution,-0.5416267942583732,-0.5345596101053747,False,1,1,45.58089285714286,47.11875
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-006,substitution,0.34433260997183923,0.4030479734209096,False,1,1,42.31232142857143,53.174821428571434
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-065,substitution,0.24900888585099112,0.22558741909618907,False,1,1,51.761964285714285,44.73625
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-089,substitution,0.8127136021872864,0.8211172696096423,True,1,1,44.74035714285715,44.871607142857144
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-027,substitution,0.6395078605604921,0.6779144519264616,False,1,1,49.88732142857143,46.04964285714286
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-113,substitution,0.8604237867395763,0.8744874578568393,True,1,1,40.51625,44.06410714285715
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-072,substitution,0.15871496924128506,0.19961980228601006,False,1,1,49.27964285714285,40.42089285714286
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-007,substitution,0.23615857826384143,0.2857621696389337,False,1,1,49.77160714285715,47.20910714285715
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-025,substitution,0.587423103212577,0.554164514355313,False,1,1,49.76464285714285,54.965535714285714
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-013,substitution,0.6626794258373205,0.6688429030481755,False,1,1,43.49,41.93
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-087,substitution,0.7509911141490089,0.7812617006574548,True,1,1,44.72517857142857,45.45142857142857
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-008,substitution,0.43663704716336293,0.448228362853325,False,1,1,43.91589285714285,58.825892857142854
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-125,substitution,0.6721235838914332,0.6824160495059113,False,1,1,49.674285714285716,48.89946428571429
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-069,substitution,0.671907040328093,0.7105464555933757,False,1,1,44.82160714285715,45.207142857142856
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-127,substitution,0.4302192450943436,0.45574843169291956,False,1,1,47.23714285714286,47.40839285714285
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-088,substitution,0.6704032809295967,0.7401605478751118,False,1,1,45.99964285714285,46.48017857142857
core,Kaikaku/epicure-core,d31ebb5af8e92bbaf5cb67381d5006d4ea8368b7,panel_1,fb-executable-substitution-149,substitution,0.7875598086124402,0.7604639488312562,False,1,1,46.39839285714285,49.60357142857143
